id,title,author,Date,abstract,link,Type
556,北京市东城区史家小学分校,,2022/3/10,"摘要： <正>北京市东城区史家小学分校建于2003年,现有38个教学班,1600余名师生。其中市区级骨干教师20人,中学高级教师12人。学校占地面积7000余平方米,有计算机、科学、烘焙、形体、京剧等13个专业教室;开放式的图书馆,是学校师生最喜欢的地方,“今天你读书了吗”是学校独特的问候语。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMPx_skt-B5ELuAsxC6VvqcQMUTmXQSm-dIAP_8I7dmo8sCD4GklOqGT5t0SuZGtkS2eFw77USFmIsoerFwrxfgnoHb6JrLuG-3mSb1hdIfZdBpYSe0rhW8hNrsk1wegazazP__ZrUqTg==&uniplatform=NZKPT&language=CHS,paper information
557,计算机科学与技术专业实践教学的应用研究,程晓磊,2022/3/10,"摘要： 现如今,随着科学化和信息网络技术的不断进步发展,以应用计算机软件为主的“互联网+”,逐渐渗透到现代人们的实际生活和日常工作当中。高等院校计算机科学与技术专业的实践教学,深度结合众多专业领域和各个行业,一直发挥着积极的推动作用,能够有效帮助各行业、各领域实现现代化和智能化,提升社会经济效益,变革人们生产、生活方式。文章主要探讨社会发展计算机基础科学与相关技术的重大现实意义,进而更加深刻地了解和学习掌握,计算机基础科学与相关技术的内涵,更好地运用计算机基础科学与相关技术,在未来服务人类、服务经济,为社会发展创造更多的经济效益。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMPx_skt-B5ELuAsxC6VvqcQMUTmXQSm-fpZEUG44AbUJjHmbhm5JQtQqPB_t68vNCLqqeGY4ArxxlGogNZmLofkg-ET9vuPi0qshoZ-Ou43DZ-ndoq-vD9aRGG5Jvh1WT1fKGn0skipw==&uniplatform=NZKPT&language=CHS,paper information
558,电子信息领域的振兴者——四大电子科技大学介绍,大漠孤烟,2022/3/10,摘要： <正>在人工智能（AI）、5G高速通信技术、物联网（IoT）等高新科技业态迅速发展的今天，知名高校的软件工程、计算机科学与技术、通信工程等专业成为热门，也成了好就业、高收入的专业代名词，而国内以“电子科技”命名的高校由于专门集成上述专业的优势教育资源，以“电子科技类专业”为主，故逐渐成为众多学生和家长关注的焦点。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNFtjXhgE6pImZRQCMMqswp7IC73UTN64Dzq5LrSP6l23diNwaewk1izoLp2mGXC4fxAVhMyNuV77zi5yuFdPlvh0yD9oR8bSRMLVjBn6ilriYwNet_QvduxO1TUnw1Bxk5KjjoCg_w0A==&uniplatform=NZKPT&language=CHS,paper information
559,机器人华智冰,熊远轩,2022/3/4,"摘要： <正>华智冰,是基于“悟道2.0”诞生的中国原创虚拟学生,是具有丰富知识、与人类有良好交互能力的机器人,会创作音乐、诗词和绘画作品。去年,华智冰在北京正式亮相,视频里的她歌声甜美,表情动作也十分真实。目前,她在清华大学计算机科学与技术系知识工程实验室学习,师从唐杰教授。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNFtjXhgE6pImZRQCMMqswp7IC73UTN64CrxCBOoHGkGOvoxmSpg4az8axkB3ZvlcZ3brJooJUn0PHFT_cIUG21gPwXjJI68uiFj4_P-mA7utqazX1QGiR-Xj3YHQ9_eR4WKY2PqnZmiw==&uniplatform=NZKPT&language=CHS,paper information
560,逻辑视域下的人工智能道德研究,包彦征,2022/3/1,"摘要： 人工智能作为人类社会文明进步的一个重要标志,正深刻改变着人类的生产生活方式和思维模式。随着人机融合的程度不断加深,其在现实应用中出现的问题以及人们对未来人工智能的担忧,推动着人类开展人工智能道德方面的研究,以使智能系统的规范行为和道德决策能够符合人类社会的伦理标准和道德规范,从而实现人工智能技术的安全、可靠、可控,推动人机和谐发展。基于以上背景,本文的研究目的是对标可信人工智能的发展要求,遵循人工智能的可解释性诉求,在逻辑视域下对人工智能道德决策算法设计的一种哲学思考。为实现这一目标,本文的研究思路是:首先,对人工智能道德技术相关的基础理论和基本问题进行哲学讨论和反思,阐明基本观点和立场;其次,提出基于逻辑工具开展人工智能道德决策算法的本体论承诺,回应人工智能道德的本体诉求;最后,讨论智能系统在遇到规范冲突和“道德难题”时的解决思路。在已有研究工作的基础上,本文的主要贡献体现在三个方面。第一,在第4章提出基于逻辑视角的人工智能道德的本体论承诺,回应人工智能道德的本体诉求,为第5章内容做铺垫。科学的本体论问题随着科学技术的发展而逐渐成为研究的对象,它在信息科学和人工智能领域被赋予新的内涵...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPKCnAONE_V5om6IZflP0gEaxULlSKUY6TfICHdLvoNCheFIfTEz2HqrkjuqRK-4DJ7BVFsf21eqrUNZ9b6-GHex4U6XvSK1YDsYr07B6FI72m2NXZUHOmsvDqdG5UFNtQaPXO-QLU2nw==&uniplatform=NZKPT&language=CHS,paper information
561,“混合”编程教学方式对中学生计算思维和编程态度影响的实证研究,胡琳琳,2022/3/1,"摘要： 伴随人工智能技术的不断发展,教育技术领域的最新趋势之一是通过编程培养学生的计算思维。如何创新编程课堂以更有效地促进计算思维的提高已成为教育工作者备受关注的关键问题,而学生在编程学习过程中的态度变化同样是编程教育中不可忽视的重要因素。但是,目前仍缺乏不同类型编程教学方式对中学生计算思维和编程态度的影响研究,且学生编程态度与其计算思维间的关系探讨尚显不足。因此,本研究通过一项准实验研究探讨不同类型编程教学方式对学生计算思维和编程态度的作用效果,并进一步剖析编程态度和计算思维间的关系及探讨编程经验和性别的差异。首先,本研究开发了一种评估初中生编程态度工具,通过1487名七年级学生样本验证新开发的编程态度量表,结果表明该量表信效度良好(χ2/df=2.308,RMSEA=0.073,CFI=0.925,TLI=0.912),可用于测量初中生编程态度。准实验研究是在一所公立初中进行的,样本包括158名七年级学生,划分为四组实验组和一组对照组。四组实验组分别接受单一形式(插电或不插电)或混合形式(不插电优先插电后置或插电优先不插电后置)的编程活动干预,对照组不参与任何形式的编程活动。数据来源包括四...更多",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMeSyh6_tYkjC70N-6ohNh2ZKuNJrW7Xh-EMDL2yCh7vTrq9OYKPhUGbJV_9rGwVr9ekN4LMJ1fFnuUSxVT4fJPAeZPBXmHsfzCQXrMyCgoSvO9E26jEimikU93Do8M_35p4NxwZ3hCaQ==&uniplatform=NZKPT&language=CHS,paper information
562,黄淮學院,,2022/3/1,摘要： <正>教育部应用技术大学改革战略研究试点院校全国首批99所深化创新创业教育改革示范高校全国创新创业典型经验高校河南省硕士学位授予重点立项建设单位河南省文明校园(标兵)单位河南省5G智慧校园试点高校河南省"三全育人"综合改革试点高校河南省高等教育质量社会满意高校国家级科技企业孵化器、国家级众创空间中国大学生创新创业产学研合作创新示范基地河南省大中专毕业生就业工作先进集体2020年度国内高质量就业示范高校国家级一流专业:动画、计算机科学与技术本科一批招生专业:计算机科学与技术师范类专业:汉语言文学、英语、数学与应用数学、体育教育、思想政治教育省级一流专业:电子信息工程、土木工程、软件工程、生物工程、视觉传达设计、社会体育指导与管理、音乐表演、会计学、思想政治教育、数学与应用数学、英语、新能源科学与工程、计算机科学与技术、建筑学、广播电视编导、化学工程与工艺、制药工程,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMeSyh6_tYkjC70N-6ohNh25OV-BZOr0w6xVrFAkSsNbo7Oozr-AAYsITiiGJi2fxWpcwAfHM3K9RqvPI0591O2dSDIea-uLD95ANWjXXkGOWdkepK0EwklEw5h5943VW4Mk7DNGYb-Dg==&uniplatform=NZKPT&language=CHS,paper information
563,计算机科学之父——艾伦·麦席森·图灵(上),单少杰,2022/3/1,"摘要： <正>上期说到,被锁在计算机博物馆里的安迪与画像中的数字女王爱达·勒芙蕾丝进行了一次跨越时空的对话,其间,另一幅画像中的人物突然插话。安迪定睛一看,插话的居然是大名鼎鼎的计算机科学之父——艾伦·麦席森·图灵。“哇!原来是您!”安迪兴奋地说。“你好呀,小朋友。”图灵在画框里微笑着回应道。“咦,人们为什么叫您计算机科学之父呢?”",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNjUHyfnD3b0RhAanb2AlWir4L8Pv9rH9ejTph4vFKKmFiqnbXLidKTaULt39NmISLvTYIGtu9Nj4gNTEWXDYY2dyPgKBD4Np7-PBga45wprkcQzC8Musr_SqTg411Ti4mYumNgFJLviw==&uniplatform=NZKPT&language=CHS,paper information
564,来华留学生计算机科学与技术全英文专业建设探索,罗晓清;蒋敏;宋威,2022/2/28,摘要： 随着“一带一路”倡议的纵深推进，沿线国家学生来华学习的数量不断攀升，就读工程专业已成为来华留学生的热门选择。但是，现有计算机科学与技术全英文专业的建设基本照搬了中国学生的培养计划，未形成适合来华留学生认知能力和认知特点的人才培养模式。基于这一现实需求，文章以全球胜任力为导向，聚焦于“一带一路”沿线国家来华留学生教育质量的提升，以培养有良好专业素质、全球视野和创新能力的复合型人才为目标，探索来华留学生计算机科学与技术全英文专业的建设，更好地服务于“一带一路”倡议发展需求。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOTXBWi_1OpMhF-SlKyhlDJ59XvmuHIrc7ULYyOIHovQ45iQjAHZISYq2IAOxWzufdELTzdBAkM-GGlmKFHbf-S8DiKZdYuepUTBcakVvUfWVu6QEVQuE_OPxv8qPgzy7YLbG7drg0XnA==&uniplatform=NZKPT&language=CHS,paper information
565,基于科学发展史的智能社会跃迁研究,董建申,2022/2/25,摘要： 战后科学呈加速式发展，社会也随之急剧变化和发展，由此引发出了西方学者对社会全域发展的预测，但却未能意识到科学的加速度发展会使人类认识以及社会发生颠覆性的变革。回顾人工智能奠者图灵、控制论学者维纳和艾什比等科学家相关论述，计算机科学是当代一切新型学科的支撑，在社会诸多领域都得到了成功应用，其持续和迭代发展更是将科学推到再分类的前夕。综观科技发展态势，当代世界正在进入以大数据和互联网为依托、云计算为支撑、5G技术赋能的人工智能时代，即工业4.0时代，STS研究也再现高潮。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMWRLX-bI1Ceu_ZT9AjtH-3rxorQULWGwCaddUfnXti_ZlKIA3-7-hy50LHABfnr1mtb6Uj0CHzHsSCAq2edM2BWIqEZxjtXxj094VzY7UQx87Ii7CBvJ9KI1pXTML8h97GC5_SzS2qPw==&uniplatform=NZKPT&language=CHS,paper information
566,智能算法在高考志愿推荐平台中的应用研究——基于文献分析,戴付晗;朴雪,2022/2/25,摘要： 随着智能算法的发展，高考志愿的填报逐渐成为热点话题，而智能算法在高考志愿平台的应用相关研究文献缺少系统性整理。该研究以中国知网期刊数据平台和Web of science为数据来源，采用文献计量学方法检索2011～2021年该领域相关文献，通过对比分析与数据可视化，了解国内外研究现状、研究趋势以及发展差距，从而为国内研究者提供参考和借鉴。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMWRLX-bI1Ceu_ZT9AjtH-3rxorQULWGwA61cN-YNnfCzJuT266_yqJePwGvkp13N5eE3koS1deCz0bAke2Op_3U_SE7nZLz1S5NuZhptE_w9i43hxk2CQSvK_g_oPq6JNB6IZqrmVybQ==&uniplatform=NZKPT&language=CHS,paper information
567,OBE理念下计算机科学与技术专业课程体系的构建研究,邬雄;王宇,2022/2/25,"摘要： 当前,社会对于工程型人才的需求不断增加,计算机科学与技术专业课程是培养计算机工程型人才的重要途径。现阶段,我国在计算机科学与技术专业课程体系的构建仍存在不足,如课程建设欠缺规划性、系统性,课程整体设计不理想。文章分析了当前计算机科学与技术专业课程体系的问题,并基于《华盛顿协议》全面接纳成果导向教育(OBE)理念构建模块化课程体系,通过课程体系构建和实践,实现从以教育资源输入为主向教育产出导向的转变。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCM_Fb0l-dDbSn6sMH0vSS-BtSb6BEWPVNsI6frvdZxjG4s7aoPWJp7e2wpCI6SZCPolQVp3jN4ZUWk_pzvPscJCsqq-B72PkKxpi-BDcCFBy6jhYtFryk18Q-lr134DXBtvoIFUpFTBHw==&uniplatform=NZKPT&language=CHS,paper information
568,新型建构主义视角下的国外计算机科学课程分析——以CSP20课程为例,李宜锟;季隽;左佳佳,2022/2/25,"摘要： 信息社会的快速发展推动了未来社会对人才的需求转变,以知识技能掌握为核心的传统教学模式逐渐无法满足学生和社会的需要。在新课改的背景下,信息技术学科的课程内容和课程标准发生了翻天覆地的变化。然而在实践推进过程中,一线教师遭遇了诸如课堂活动设计难、难以从""以教为中心""切换为""以学为中心""的教学方式、学校软硬件资源建设不乐观等问题。为了更好地促进新课标的推进,本文从新型建构主义的视角出发,采用内容分析法对CSP20计算机课程原理课程分析,探究其教学特色和教学活动设计,为课改实践落地提供可借鉴的思路。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOA4y2R2czLdtrfgABuhlq_ASPM-PTvDFI9pW2UXxunbUeeN2zg9R8v3v16Y_oZBBSfrAunQoqStOmU1W_MLm2wyhtGA6nOc22RmBJ0eURmMqe2mxoNuI5mTwrue6gL72axE7f_hDba7w==&uniplatform=NZKPT&language=CHS,paper information
569,大数据环境下推动军事数据科学建设的思考,汤珊红;游宏梁;高强;程佳军;刘奇林,2022/2/23 12:57,摘要： [目的/意义]在跨学科、跨领域的大数据环境下，情报学与数据科学交互与融汇发展日益明显，数据驱动知识发现已成为情报学新的学科生长点和应用支撑能力。因此，对军事数据科学理论框架展开研究，探索军事数据科学理论框架的构建方式是很有意义的。[方法/过程]文章阐述了开展军事数据科学研究的必要性，并在界定军事数据科学内涵与外延的基础上，分析了军事数据科学与统计学、计算机科学、情报学以及军事领域知识的关系。[结果/结论]通过理论论证，提出从要素—流程—价值三视角构建军事数据科学基础理论框架的设想。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOA4y2R2czLdtrfgABuhlq_mCFe6WRYQAUJ6RgQVBbAaZEtvE9bYgWqY-kMZa2bbP77skJkDicEIa4P3aRJn6N7pnRJS5df2rw-k9jbLGi2FIfRf6T1KifMnyWmDs8WCRLg-_c9rAK9tw==&uniplatform=NZKPT&language=CHS,paper information
570,计算机技术在食品工业中的应用,门飞,2022/2/20,摘要： 基于计算机模拟技术，阐述食品安全工业中使用酶进行改造和应用，将计算机以嵌入式的方式，提升机器人的包装速度，探讨电子舌技术对于食品的味道进行评价和分析。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCM9jO58iQZKRRNLfZp-jbhju6lFt-s_gXW1S35_99AIhr7tgZhduFRz7H-8q0MTHP48nd-Ik6PHjwV6pkcjIuOYr0aJtJg0iCamtii36qc491LsiuzGtDWphb6_1AG2C4updz83o4uxkg==&uniplatform=NZKPT&language=CHS,paper information
571,面向非计算机专业的人工智能导论课程建设与探索,刘江;章晓庆,2022/2/15,"摘要： 人工智能是计算机专业学生了解计算机理论和技术的核心课程。近年来,随着人工智能技术的广泛应用,非计算机专业的学生出于个人兴趣以及学科交叉的需要,对了解和使用人工智能技术也有了强烈的要求。为顺应时代发展的要求,南方科技大学计算机科学与工程系开设了面向全校特别是非计算机专业学生的人工智能导论课程。人工智能导论课程不仅需要进一步激发非计算机专业学生对人工智能学习的兴趣,也要引导和提高学生应用人工智能技术进行学科交叉的应用创新能力。经过反复论证及几年的实践,南方科技大学提出并优化了一套基于""AI""+""AI+"" (""人工智能算法"" + ""人工智能技术在特定行业的特定应用"")的教学内容设计,以及一套尊重学生各自专业兴趣的能够让学生自主选择""个性化""课程项目的教学方法。在人工智能技术不断更新的时代,可为其他课程教学和交叉学科人才培养提供参考和借鉴。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOwNrxiC1s2iZxuaCtUSz_WA5KW1e0Xc9XVdK5nlMY4NPtX4ZKGo5ECbYyVQYx1rQBo1mnRXBbdB6ll1vspulU0ZJZZPnKtdwVesHABblSFxSoDdz7SeDNBgQ_9iCP5G46QX7IdpPgfUw==&uniplatform=NZKPT&language=CHS,paper information
572,“U-E-S”一体化实践平台在高职—本科衔接培养过程中的探索与实践——以计算机科学与技术专业为例,英昌盛;王冬冬;逯洋;董延华,2022/2/15,"摘要： 高职—本科衔接分段培养过程中,课程体系衔接和实践体系衔接是一体两面、相辅相成的关系。针对分段培养实践过程中高校、企业和学生3个主体之间的依赖与需求关系,构建了""U-E-S""一体化实践平台,实现了从高职入学到本科毕业所涉实践环节的全方位和全过程跟踪。通过对接课程衔接体系,学生的工程实践能力、创新意识和反思水平有了显著提高,实现了""高水平、高技能""的复合工程技术人才的育人目标。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPgWXKGDopoBxrf122s2tpkbOypi2tG-6zICIb7CNE3EmfQYZWTZ65ilec3aUUtYaJrZYS8PEmEJ0FdX2pXIATgMlEpd1mq8eZBRI2hemKWC1FJ-Fo3eRZWKUWYaQ_S4Gylo9hmLgfvzA==&uniplatform=NZKPT&language=CHS,paper information
573,探究计算机技术对物联网发展的推动和影响,宋雅飞,2022/2/15,摘要： 社会经济快速发展的大背景下，科学技术也取得长足发展，人们的生产生活环境因此发生着巨大改变。计算机技术在这一过程中无疑发挥关键作用。介于互联网无法满足实体性的需求，物联网应运而生且应用广泛。因物联网依托于计算机技术，故二者联系密切。文章从物联网的内涵和结构特征出发，在阐释二者联系的基础上深入探究了计算机技术对后者的推动和影响，以期为相关产业发展提供理论支撑。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPgWXKGDopoBxrf122s2tpkbOypi2tG-6yCT8wRKXDQecHPeaRowGIaCuqxWYdu7GpEKDr-XA4q5ATMWPDKAC3aXz_ML8ByHsXcVFrrYdtOGOHgZuJsTOv-J0TFs5VhCRgBIwMvExaQHg==&uniplatform=NZKPT&language=CHS,paper information
574,《小型微型计算机系统》期刊简介,,2022/2/14,"摘要： <正>《小型微型计算机系统》创刊于1980年,由中国科学院主管、中国科学院沈阳计算技术研究所主办,为中国计算机学会会刊.创刊四十余年来,该刊主要面向国内从事计算机研究和教学的科研人员与大专院校的教师,始终致力于传播我国计算机研究领域最新科研和应用成果,发表高水平的学术文章和高质量的应用文章,坚持严谨的办刊风格,因而受到计算机业界的普遍欢迎.《小型微型计算机系统》所刊登的内容涵盖了计算机学科的各个领域,包括计算机科学理论、体系结构、",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPOLu5icGgcluDyoWgYugbCmkNDzQvAh5KkH5DWfLzaBd1pQZBg7AR8HqKLRvOAozy00-z_KrdKVa2mEGnGMtZdnCanGaEd1IeDVhE2c3au96wLULVY1-nNsiK2z2oBvOKfzgqZjyT2vQ==&uniplatform=NZKPT&language=CHS,paper information
575,中国科学:信息科学(月刊),,2022/2/11,"摘要： <正>SCIENTIA SINICA Informationis简介:力求刊载信息科学领域最高学术水平的中文文章,及时报道计算机科学与技术、控制科学与控制工程、通信与信息系统、微电子与固体电子学等领域基础与应用研究方面的原创性成果.推动信息科学技术发展,搭建理论与技术应用的桥梁,促进与各学科、各行业的交叉融合.月刊,每月20日出版.中、英文版是相对独立的两个刊物.栏目:评述、论文、观点与争鸣、快报、学术介绍等检索:被《中文核心期刊要目总览》、《中国科学引文数据库》、《中国期刊全文数据库》、《中国科技论文与引文数据库》、《中国数字化期刊群》、SCOPUS等收录.",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPOLu5icGgcluDyoWgYugbCmkNDzQvAh5Kk3BG-PMqLxtjvcLY69GmZuXWqicE2h45mangoqfBsBjchRFDAH8fP-BiM0GYllOUgq0yRIir9CCtCx3jyKNHIYN2EvBFPZoxNl8BiaztDJQ==&uniplatform=NZKPT&language=CHS,paper information
576,计算机科学与技术课程的教学实践,楼思思;何春旺,2022/2/10,摘要： 阐述计算机科学与技术的教学方法，不但要做好专业知识教学，同时还要关注实践操作能力的培养。在课堂教学设计上，理论知识与实践操作的结合才能有效提升学生的综合能力。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMBu4ZosmVDDTItjSrsn-0WL-gy5t_y7pXhcOyQFsElgs68uV1We_iKuSZ6aDwXtfsrqdsB6vfRZ3XznuvA5Aa0TP78IHFEndU7HNVCvTeBBIHblyHPvgO2Ag2gfmH4nAHUzOKiT18YtQ==&uniplatform=NZKPT&language=CHS,paper information
577,新形势下高校二级学院学生会改革与发展路径研究与实践——以白城师范学院计算机科学学院为例,王冠迪,2022/2/5,"摘要： 2017年共青团中央、中华全国学联下发了《学联学生会组织改革方案》,各级学联、学生会组织结合工作实际,响应号召,出台相应改革方案,经过近两年的实践,2021年共青团中央办公厅、全国学联秘书处下发了《加强和改进新时代学联学生会工作实施方案》,为学生会组织改革工作又一次指明新的方向。文章结合近两年国家相关文件精神以及计算机科学学院学生会工作实际,从学生会存在的问题分析、学生会改革路径与实践等几个方面着手,结合新时代学生会的工作职能,破解改革难题,有效推进二级学院学生会改革创新与实践工作。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMBu4ZosmVDDTItjSrsn-0WL-gy5t_y7pUXUR2k0IMvJdEUbdbc_Pvn4AekCBTIiAINZeVxja4jBUw5dQzxI4j8Bt-LLzmu-MEo0KEu_UJGDNTtavMwoOIw-AlS2EiglQi51jS1eJNMTw==&uniplatform=NZKPT&language=CHS,paper information
578,以城市为名，拾“沧海遗珠”——盘点以城市为名的大学,苏微,2022/1/30,"摘要： <正>俗话说:""一方水土养一方人。""城市之于大学也是如此。反过来,高校的科教资源、人才资源在促进所在城市的经济与文化发展中起到了不可低估的作用。因此,积极筹办大学,已成为一座城市发展的新趋势,而这些""倾城之力""兴办的综合性大学,大多都会冠以城市的名字,如大名鼎鼎的南京大学、武汉大学等。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPgBY9wQcVfqskKkenEoivmukzBmeBV1AKyBV20qXObngGs0KuxN7G9L7Hi46RMwyApQhXSnNo8aM6GXNH0RagarnJZvfjZ7sAXXcKXI52Vylm7zMmNjxFHC6glsyGpm-ZXaBCmvzOOYg==&uniplatform=NZKPT&language=CHS,paper information
579,计算机科学技术在数据管理中的应用,陈幸真;刘萍,2022/1/25,"摘要： <正>随着现代科学技术创新发展,计算机技术水平的提升,社会生产与生活离不开计算机技术。应用计算机技术,能够确保数据管理效果,对数据管理应用的安全性影响大。为了发挥出数据信息作用,必须合理应用计算机软件技术,高效收集和整理数据信息,确保数据库管理效果。本文探讨了数据管理相关问题,研究了计算机科学技术在数据管理中的应用策略,以供参考。信息技术快速发展,为数据管理提供数字化、电子化管理方式,显著提升社会生产与生活的数据管理效率。企业生产经营、日常生活,均离不开数据管理工具支持,需要持续加强数据管理能力。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMtPjjfpHhw_6yCvTEFLLmUqLF7wBxUsYY6BERTWQkE8QfxZ2MGDOoxOFF28gZWDVbOwwI8OOBLsjnLt77Qr5PNHL4JH6CpZJfKPAWSuCG61TqZq6TlQ1KG3-OyHJlARC_W3FRuZO3kDw==&uniplatform=NZKPT&language=CHS,paper information
580,认知地图的地理学研究进展与展望,何诗;阴劼,2022/1/25,"摘要： 认知地图作为人对人地关系复杂系统进行抽象化和秩序化的内在表征,是个体空间行为决策、空间认知与空间规划的理论基础,也是地理学的重要研究领域之一。论文通过CiteSpace文献学分析方法并结合经典文献回顾,从多学科视角系统梳理认知地图1948—2020年共70余年的发展脉络与研究热点。研究认为,认知地图在地理学的学科发展过程中扮演了重要角色,特别是在认知空间与城市意象、空间扭曲与空间偏好、空间知识与决策行为等方面丰富了地理学内涵。近期与地理学有关的认知地图跨学科研究出现3大转向:大数据时代重新定义认知空间与城市意象的数字转向,以特定群体或事件的空间偏好为切入点的情感转向,以第一人称视角解译空间知识与决策行为的神经转向。最后指出认知地图空间分析的地理学在跨学科融合发展中的角色与应用前景。",https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCM4KnOVOACsJt7YODodWVY0BN60SIdCG5swgIni1lfAPA64DHAsoBqkGzEO4EynZYMBQrK8T61X05Q3GhC5XZt94eNQNGnuEUDGrPxAsvtTyjYqkP1IwIv5kDYr6Fw8-FSLRlH3-xCYQg==&uniplatform=NZKPT&language=CHS,paper information
581,智慧赋能宁波港乘风破浪启新程——记宁波诺丁汉大学教授、计算机科学系主任白瑞斌及其科研团队,杜月娇,2022/1/25,摘要： <正>2004年，在宁波诺丁汉大学的落成典礼上，习近平总书记寄语：“宁波诺丁汉大学的创建和成立，开创了中国高等教育与国外优质高等教育资源相结合的先河，为中国教育走向世界创造了一种全新的模式。”正是在这片理想的沃土之上，白瑞斌教授和他的研究团队展开了一场科研逐梦之旅。时间追溯到2007年9月，彼时的白瑞斌刚刚结束长达5年的国外求学、科研之旅，回国到宁波诺丁汉大学计算机科学系任教。当时，深受国内外研究教育洗礼的他，已经在智能计算、组合优化、,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCOJZMCLN1hxyWv2-zcL-Kry3XIo0raVMk8XrNZAwyQiti7uHi0LRfWHdWW154TENSo898tripnuSDTIK8J_Jv8Pacc9vzFfoZKiy4Ruvb0SCWNFSREU87dSN8N0D9SY4nHcptLYTZuxSQ==&uniplatform=NZKPT&language=CHS,paper information
582,把兴趣当作第一动力,王一,2022/1/21,副标题： ——专访上海交通大学访问讲席教授约翰·霍普克罗夫特,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCPuLaLpSKkxOOVecCEPkN0VdXvnZSD_O3HnRBuHzGlltbTlfv5Epgw01cWCesCpVhMaV7EQ2Yx7nax_dAhCrNo8wAZ5knrloN3hQiPY6c8t_Vtio_7GSLH_lOdjqcU0Js_H-mNU1TWdfw==&uniplatform=NZKPT&language=CHS,paper information
583,计算机科学技术在数据管理中的应用——以大学生心理健康教育网络平台为例,傅蕾;邹瑜,2022/1/20,摘要： 随着科技的不断发展，互联网数据在行业间的重要性不断提升。人们的生产生活中、各行各业中都产生了大量的数据，而这些数据也成了这个时代最有价值的信息。合理利用有效的数据信息对提升行业发展、提高数据管理效益具有重要的意义。当今大学生的心理健康问题频发，通过搭建互联网平台开展大学生心理健康教育，对平台中的数据进行分析与有效利用，能够提高大学生心理健康教育的实效、提升大学生心理健康的水平。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCMAzAxcQfuGRjUa0G7CiqtoK4X_nuCyIIqWnC2KHPyjX6kLADGEZ0OO1kFrqtY-fTicZAQeSp0GK2KYE-r-QNEZGKDCzeBOG5av0736uL4H4mu5Xro_M247smL-_Ga3_qdPzSD61n4cXg==&uniplatform=NZKPT&language=CHS,paper information
584,“一带一路”背景下地方高校计算机类专业留学生培养机制初探——以梧州学院为例,陈佳;何希;陈聪,2022/1/20,摘要： 高等教育在推进“一带一路”建设的进程中承担着独特的使命，地方高校顺应新形势为“一带一路”建设培养专业技术人才。自2016年以来，梧州学院开始招收“一带一路”沿线国家留学生，积极探索留学生培养机制。文章主要从梧州学院计算机科学与技术专业培养留学生的工作概况出发，总结在留学生培养方面取得的初步成效和存在的不足，并结合学校现有“新工科”建设的举措，提出完善计算机类专业留学生培养机制的建议。,https://kns.cnki.net/kcms2/article/abstract?v=vs6GoGUIqCNLucsnWjwMubvLRN865nMvSpibm8l98KxRpVekrt5D-4yoS4skfx0J4wy6hy0a2y_IMwR53ERTJlnehkdmCkuh3NLFjbGp1NkyiM-WLCMf_26jcuZRlHRXdnIIMDwT9J7pCBysiz5paw==&uniplatform=NZKPT&language=CHS,paper information
